,id,title_original,title_normalized,source_page,region,ai_category,ingredient_json,instruction,region_clean,province_group,category
22,MR_200_01,NASI GORENG,Nasi Goreng,200,,Nasi,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""nasi 2 prg."", ""item_original"": ""nasi"", ""item_normalized"": ""nasi"", ""quantity"": 2.0, ""unit"": ""porsi""}, {""original_text"": ""telur 1 btr."", ""item_original"": ""telur"", ""item_normalized"": ""telur"", ""quantity"": 1.0, ""unit"": ""butir""}, {""original_text"": ""ketimun 1 bh."", ""item_original"": ""ketimun"", ""item_normalized"": ""timun"", ""quantity"": 1.0, ""unit"": ""buah""}, {""original_text"": ""tomat 1 bh."", ""item_original"": ""tomat"", ""item_normalized"": ""tomat"", ""quantity"": 1.0, ""unit"": ""buah""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""bawang merah 5 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 5.0, ""unit"": ""buah""}, {""original_text"": ""bawang putih 2 siung"", ""item_original"": ""bawang putih"", ""item_normalized"": ""bawang putih"", ""quantity"": 2.0, ""unit"": ""siung""}, {""original_text"": ""lombok merah 3 bh."", ""item_original"": ""lombok merah"", ""item_normalized"": ""cabai merah"", ""quantity"": 3.0, ""unit"": ""buah""}, {""original_text"": ""terasi 1 sdt."", ""item_original"": ""terasi"", ""item_normalized"": ""terasi"", ""quantity"": 1.0, ""unit"": ""sendok teh""}, {""original_text"": ""garam 1/2 sdt."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 0.5, ""unit"": ""sendok teh""}, {""original_text"": ""ketjap 1 sdm."", ""item_original"": ""ketjap"", ""item_normalized"": ""kecap"", ""quantity"": 1.0, ""unit"": ""sendok makan""}]}]","Telur didadar, diiris halus.
Ketimun, tomat diiris tipis².
Bawang merah diiris halus.
Lombok, bawang putih, terasi, garam digiling.
Bumbu² digoreng, dimasukkan nasinja dan ketjap, aduk rata.
Hidangan dihias dengan telur, tomat, ketimun.",,Unknown,MAKANAN UTAMA
23,MR_200_02,NASI GURIH DJAGUNG,Nasi Gurih Jagung,200,,Nasi,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""beras djagung 1/2 kg."", ""item_original"": ""beras djagung"", ""item_normalized"": ""beras jagung"", ""quantity"": 0.5, ""unit"": ""kilogram""}, {""original_text"": ""garam 1 sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok makan""}, {""original_text"": ""kelapa tua 1/2 btr."", ""item_original"": ""kelapa tua"", ""item_normalized"": ""kelapa tua"", ""quantity"": 0.5, ""unit"": ""butir""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": []}, {""group_name"": ""pelengkap"", ""original_header"": null, ""ingredients"": [{""original_text"": ""daun sereh 1 pt."", ""item_original"": ""daun sereh"", ""item_normalized"": ""daun serai"", ""quantity"": 1.0, ""unit"": ""potong""}, {""original_text"": ""daun salam 1 lbr."", ""item_original"": ""daun salam"", ""item_normalized"": ""daun salam"", ""quantity"": 1.0, ""unit"": ""lembar""}, {""original_text"": ""telur 1 btr."", ""item_original"": ""telur"", ""item_normalized"": ""telur"", ""quantity"": 1.0, ""unit"": ""butir""}, {""original_text"": ""abon 1/2 ons"", ""item_original"": ""abon"", ""item_normalized"": ""abon"", ""quantity"": 0.5, ""unit"": ""ons""}, {""original_text"": ""ketimun muda 1 bh."", ""item_original"": ""ketimun muda"", ""item_normalized"": ""timun muda"", ""quantity"": 1.0, ""unit"": ""buah""}]}]","Beras djagung dengan santan, garam, daun salam dan sereh direbus setengah matang. Setelah itu dipindahkan kedandang untuk dikukus lagi sampai matang.
Setelah matang ditaruh dalam basi londjong atau bundar dan dihias telur jang didadar.",,Unknown,MAKANAN UTAMA
24,MR_201_02,NASI KEBULI (Palembang),Nasi Kebuli,201,Palembang,Nasi,"[{""group_name"": ""utama"", ""original_header"": ""Bahan"", ""ingredients"": [{""original_text"": ""beras 1 kg."", ""item_original"": ""beras"", ""item_normalized"": ""beras"", ""quantity"": 1.0, ""unit"": ""kilogram""}, {""original_text"": ""daging kambing 1 kg."", ""item_original"": ""daging kambing"", ""item_normalized"": ""daging kambing"", ""quantity"": 1.0, ""unit"": ""kilogram""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""bawang merah 6 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 6.0, ""unit"": ""buah""}, {""original_text"": ""bawang putih 2 siung"", ""item_original"": ""bawang putih"", ""item_normalized"": ""bawang putih"", ""quantity"": 2.0, ""unit"": ""siung""}, {""original_text"": ""sereh 1 btg."", ""item_original"": ""sereh"", ""item_normalized"": ""serai"", ""quantity"": 1.0, ""unit"": ""batang""}, {""original_text"": ""laos 2 pt."", ""item_original"": ""laos"", ""item_normalized"": ""lengkuas"", ""quantity"": 2.0, ""unit"": ""potong""}, {""original_text"": ""ketumbar 1 sdm."", ""item_original"": ""ketumbar"", ""item_normalized"": ""ketumbar"", ""quantity"": 1.0, ""unit"": ""sendok makan""}, {""original_text"": ""djinten 1 sdt."", ""item_original"": ""djinten"", ""item_normalized"": ""jintan"", ""quantity"": 1.0, ""unit"": ""sendok teh""}, {""original_text"": ""tjengkeh 1 sdm."", ""item_original"": ""tjengkeh"", ""item_normalized"": ""cengkeh"", ""quantity"": 1.0, ""unit"": ""sendok makan""}, {""original_text"": ""kaju manis 2 btg."", ""item_original"": ""kaju manis"", ""item_normalized"": ""kayu manis"", ""quantity"": 2.0, ""unit"": ""batang""}, {""original_text"": ""bunga pala 1/2 sdt."", ""item_original"": ""bunga pala"", ""item_normalized"": ""bunga pala"", ""quantity"": 0.5, ""unit"": ""sendok teh""}, {""original_text"": ""djae 2 rdj."", ""item_original"": ""djae"", ""item_normalized"": ""jahe"", ""quantity"": 2.0, ""unit"": ""ruas""}, {""original_text"": ""garam 1 sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok makan""}, {""original_text"": ""minjak samin 50 g."", ""item_original"": ""minjak samin"", ""item_normalized"": ""minyak samin"", ""quantity"": 50.0, ""unit"": ""gram""}]}]","Bumbu² semuanja ditumbuk halus, ketjuali tjengkeh, laos dan sereh.
Kalau sudah halus dibungkus dengan kain, lalu diikat dengan tali.
Bumbu jang diikat dimasukkan beserta daging dan direbus sampai dagingnja empuk. Kaldunja diambil.
Beras ditjutji dan direndam kira² 1/2 djam lamanja.
Dikeringkan dibakul, lalu ditumis dengan minjak samin dan dituangin kaldu daging kambing sampai setengah masak.
Adonan ini dikukus sampai masak dan disadjikan dengan ditaburi bawang goreng, hantjuran djeruk besar atau delima; boleh djuga diberi sedikit sedikit kemangi.",Palembang,Sumatera Selatan,MAKANAN UTAMA
25,MR_202_01,NASI KEBULI,Nasi Kebuli,202,Medan,Nasi,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""beras 1 lt."", ""item_original"": ""beras"", ""item_normalized"": ""beras"", ""quantity"": 1.0, ""unit"": ""liter""}, {""original_text"": ""minjak samin 8 sdm."", ""item_original"": ""minjak samin"", ""item_normalized"": ""minyak samin"", ""quantity"": 8.0, ""unit"": ""sendok makan""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""bawang merah 10 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 10.0, ""unit"": ""buah""}, {""original_text"": ""bawah putih 10 siung"", ""item_original"": ""bawah putih"", ""item_normalized"": ""bawang putih"", ""quantity"": 10.0, ""unit"": ""siung""}, {""original_text"": ""kapulaga 1 bh."", ""item_original"": ""kapulaga"", ""item_normalized"": ""kapulaga"", ""quantity"": 1.0, ""unit"": ""buah""}, {""original_text"": ""kaju manis 1 pt."", ""item_original"": ""kaju manis"", ""item_normalized"": ""kayu manis"", ""quantity"": 1.0, ""unit"": ""potong""}, {""original_text"": ""tjengkeh 3 bdj."", ""item_original"": ""tjengkeh"", ""item_normalized"": ""cengkeh"", ""quantity"": 3.0, ""unit"": ""biji""}, {""original_text"": ""pala sedikit"", ""item_original"": ""pala"", ""item_normalized"": ""pala"", ""quantity"": null, ""unit"": null}, {""original_text"": ""garam 1/2 sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 0.5, ""unit"": ""sendok makan""}]}]","Bawang merah dan bawang putih diiris halus, ditumis bersama bumbu² lain hingga kuning.
Dimasukkan 8 gelas air dan dididihkan.
Dimasukkan beras dan diliwet hingga matang.",Medan,Sumatera Utara,MAKANAN UTAMA
26,MR_202_02,NASI KUKUS,Nasi Kukus,202,,Nasi,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""beras 200 g."", ""item_original"": ""beras"", ""item_normalized"": ""beras"", ""quantity"": 200.0, ""unit"": ""gram""}, {""original_text"": ""air mendidih 3-4 dl."", ""item_original"": ""air mendidih"", ""item_normalized"": ""air mendidih"", ""quantity"": 3.5, ""unit"": ""desiliter""}]}]","Dandang diisi sepertiga bagian dengan air, lalu didjerangkan sampai mendidih.
Beras jang sudah dipilih dan ditjutji dimasukkan dalam kukusan jang sudah disiram dengan air panas
Ditutup dan dikukus sampai 1/2 masak, beras dituangkan dalam baskom dan diaru dengan air mendidih.
Djika air sudah meresap semuanja, beras dikukus kembali sampai masak.",,Unknown,MAKANAN UTAMA
27,MR_203_01,NASI KUKUS (dalam Risopan),Nasi Kukus (dalam Risopan),203,,Makanan Pokok,"[{""group_name"": ""Bahan"", ""original_header"": ""Bahan"", ""ingredients"": [{""original_text"": ""beras 500 g."", ""item_original"": ""beras"", ""item_normalized"": ""beras"", ""quantity"": 500.0, ""unit"": ""gram""}]}]","Risopan diisi sepertiga bagian air lalu didjerangkan sampai mendidih.
Beras jang sudah dipilih dan dijutji dimasukkan kedalam sarang risopan dan dimasak sampai masak.
Sarang risopan jang berisi beras diturunkan dalam air jang sedang mendidih dan dibiarkan 3–5 menit.
Diangkat dari air, dikukus sampai masak.",,Unknown,MAKANAN UTAMA
28,MR_203_02,NASI KUKUS (dalam Soblukan),Nasi Kukus (dalam Soblukan),203,,Makanan Pokok,"[{""group_name"": ""Bahan"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""beras 200 g."", ""item_original"": ""beras"", ""item_normalized"": ""beras"", ""quantity"": 200.0, ""unit"": ""gram""}, {""original_text"": ""air mendidih 3–4 dl."", ""item_original"": ""air mendidih"", ""item_normalized"": ""air mendidih"", ""quantity"": 3.5, ""unit"": ""desiliter""}]}]","Soblukan diisi ½ bagian dengan air lalu didjerangkan sampai mendidih.
Beras jang sudah dipilih dan dijutji, dimasukkan dalam soblukan dan dikukus sampai ½ masak.
Kemudian air mendidih dituangkan diatas beras jang ½ masak tadi.
Dikukus sampai masak.",,Unknown,MAKANAN UTAMA
29,MR_203_03,NASI KUNING,Nasi Kuning,203,,Makanan Pokok,"[{""group_name"": ""Bahan"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""beras 1 kg."", ""item_original"": ""beras"", ""item_normalized"": ""beras"", ""quantity"": 1.0, ""unit"": ""kilogram""}, {""original_text"": ""katjang tunggak ¼ kg."", ""item_original"": ""katjang tunggak"", ""item_normalized"": ""kacang tunggak"", ""quantity"": 0.25, ""unit"": ""kilogram""}, {""original_text"": ""kelapa 1 btr."", ""item_original"": ""kelapa"", ""item_normalized"": ""kelapa"", ""quantity"": 1.0, ""unit"": ""butir""}, {""original_text"": ""ikan tongkol 1 ekor"", ""item_original"": ""ikan tongkol"", ""item_normalized"": ""ikan tongkol"", ""quantity"": 1.0, ""unit"": ""ekor""}]}, {""group_name"": ""Bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""bawang merah 10 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 10.0, ""unit"": ""buah""}, {""original_text"": ""bawang putih 4 siung"", ""item_original"": ""bawang putih"", ""item_normalized"": ""bawang putih"", ""quantity"": 4.0, ""unit"": ""siung""}]}, {""group_name"": ""Bumbu Lanjut"", ""original_header"": null, ""ingredients"": [{""original_text"": ""lombok merah 5 bdj."", ""item_original"": ""lombok merah"", ""item_normalized"": ""cabai merah"", ""quantity"": 5.0, ""unit"": ""biji""}, {""original_text"": ""kunjit 1 rdj."", ""item_original"": ""kunjit"", ""item_normalized"": ""kunyit"", ""quantity"": 1.0, ""unit"": ""ruas""}, {""original_text"": ""gula merah 1 sdm."", ""item_original"": ""gula merah"", ""item_normalized"": ""gula merah"", ""quantity"": 1.0, ""unit"": ""sendok makan""}, {""original_text"": ""terasi 1 sdt."", ""item_original"": ""terasi"", ""item_normalized"": ""terasi"", ""quantity"": 1.0, ""unit"": ""sendok teh""}, {""original_text"": ""laos 1 pt."", ""item_original"": ""laos"", ""item_normalized"": ""lengkuas"", ""quantity"": 1.0, ""unit"": ""potong""}, {""original_text"": ""kentjur 1/2 rdj."", ""item_original"": ""kentjur"", ""item_normalized"": ""kencur"", ""quantity"": 0.5, ""unit"": ""ruas""}, {""original_text"": ""garam 1 sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok makan""}, {""original_text"": ""djeruk purut sedikit"", ""item_original"": ""djeruk purut"", ""item_normalized"": ""jeruk purut"", ""quantity"": 0.0, ""unit"": ""secukupnya""}]}]","Bawang merah, bawang putih diiris, digoreng.
Kunjit dihaluskan, diberi air, ditjampurkan dengan beras.
Beras dikukus sampai masak.
Laos, kentjur, terasi, garam, djeruk purut dihaluskan.
Kelapa diparut, diambil santannja 1 gelas.
Tongkol, santan, bumbu² direbus sampai mendidih.
Katjang tunggak direndam air panas, dihaluskan bersama terasi dan lombok.",,Unknown,MAKANAN UTAMA
30,MR_204_02,NASI LIWET,Nasi Liwet,204,,Nasi/Rice Dish,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""beras 200 g."", ""item_original"": ""beras"", ""item_normalized"": ""beras"", ""quantity"": 200.0, ""unit"": ""gram""}, {""original_text"": ""air 3–4 dl"", ""item_original"": ""air"", ""item_normalized"": ""air"", ""quantity"": 3.5, ""unit"": ""desiliter""}]}]","Air didjerangkan dalam pantji sampai mendidih.
Beras jang sudah dipilih dan ditjutji dimasukkan.
Diaduk, ditutup dan dimasak sampai airnja kering.
Api diketjilkan dan dibiarkan sampai nasinja masak.",,Unknown,MAKANAN UTAMA
31,MR_204_03,NASI PUNAR,Nasi Punar,204,,Nasi/Rice Dish,"[{""group_name"": ""Bahan Utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""beras putih 1 pinggan"", ""item_original"": ""beras putih"", ""item_normalized"": ""beras putih"", ""quantity"": 1.0, ""unit"": ""serving""}, {""original_text"": ""santan kental 2 pinggan"", ""item_original"": ""santan kental"", ""item_normalized"": ""santan kental"", ""quantity"": 2.0, ""unit"": ""serving""}]}, {""group_name"": ""Bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""daun pandan setjukupnja"", ""item_original"": ""daun pandan"", ""item_normalized"": ""daun pandan"", ""quantity"": 0.0, ""unit"": ""secukupnya""}, {""original_text"": ""kunjit 3 bdj."", ""item_original"": ""kunjit"", ""item_normalized"": ""kunyit"", ""quantity"": 3.0, ""unit"": ""biji""}, {""original_text"": ""daun salam 4 lbr."", ""item_original"": ""daun salam"", ""item_normalized"": ""daun salam"", ""quantity"": 4.0, ""unit"": ""lembar""}, {""original_text"": ""garam setjukupnja"", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 0.0, ""unit"": ""secukupnya""}]}]",,,Unknown,MAKANAN UTAMA
32,MR_205_01,NASI SAMIN,Nasi Samin,205,,Nasi,"[{""group_name"": ""utama"", ""original_header"": ""Bahan"", ""ingredients"": [{""original_text"": ""beras 2 kg."", ""item_original"": ""beras"", ""item_normalized"": ""beras"", ""quantity"": 2.0, ""unit"": ""kilogram""}, {""original_text"": ""minjak samin 1 tjkr."", ""item_original"": ""minjak samin"", ""item_normalized"": ""minyak samin"", ""quantity"": 1.0, ""unit"": ""cangkir""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""bawang merah 15 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 15.0, ""unit"": ""buah""}, {""original_text"": ""kaju manis 1 pt."", ""item_original"": ""kaju manis"", ""item_normalized"": ""kayu manis"", ""quantity"": 1.0, ""unit"": ""potong""}, {""original_text"": ""kapulaga - bh."", ""item_original"": ""kapulaga"", ""item_normalized"": ""kapulaga"", ""quantity"": null, ""unit"": ""buah""}, {""original_text"": ""djae 2 pt."", ""item_original"": ""djae"", ""item_normalized"": ""jahe"", ""quantity"": 2.0, ""unit"": ""potong""}, {""original_text"": ""tjengkeh 3 bdj."", ""item_original"": ""tjengkeh"", ""item_normalized"": ""cengkeh"", ""quantity"": 3.0, ""unit"": ""biji""}, {""original_text"": ""garam 1 sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok makan""}]}]","Beras ditjutji sampai bersih.
Bawang merah dan djae diiris, lalu ditumis sampai mendjadi kuning, bumbu² lainnja ditambahkan.
Kalau bumbu semuanja sudah mendjadi kuning dimasukkan airnja dengan garam ; kalau air ini telah mendidih dimasukkan berasnja.
Direbus sampai matang dengan perbandingan 1 : 1.",,Unknown,MAKANAN UTAMA
33,MR_205_02,NASI TIM,Nasi Tim,205,,Nasi,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""beras 1 tjkr."", ""item_original"": ""beras"", ""item_normalized"": ""beras"", ""quantity"": 1.0, ""unit"": ""cangkir""}, {""original_text"": ""daging ajam 1/3 ekor"", ""item_original"": ""daging ajam"", ""item_normalized"": ""daging ayam"", ""quantity"": 0.33, ""unit"": ""ekor""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu²:"", ""ingredients"": [{""original_text"": ""bawang merah 5 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 5.0, ""unit"": ""buah""}, {""original_text"": ""bawang putih 1 siung"", ""item_original"": ""bawang putih"", ""item_normalized"": ""bawang putih"", ""quantity"": 1.0, ""unit"": ""siung""}, {""original_text"": ""lada 1/4 sdt."", ""item_original"": ""lada"", ""item_normalized"": ""lada"", ""quantity"": 0.25, ""unit"": ""sendok teh""}, {""original_text"": ""pala 1/6 sdt."", ""item_original"": ""pala"", ""item_normalized"": ""pala"", ""quantity"": 0.17, ""unit"": ""sendok teh""}, {""original_text"": ""garam 1 sdt."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok teh""}, {""original_text"": ""daun salam 2 lbr."", ""item_original"": ""daun salam"", ""item_normalized"": ""daun salam"", ""quantity"": 2.0, ""unit"": ""lembar""}]}]","Beras ditjuti bersih, lalu dikaru.
Setelah dikaru, ditjampur dengan daging ajam dan bumbu, diberi air setjukupnja.
Kemudian dikukus selama 1 1/2 djam.",,Unknown,MAKANAN UTAMA
